@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.404762,20,0,1,?,?,?,?,?,?,?,?,1,0.2,0.112676,0.1,?,0,?,0,?,?,RouteOfTransportation__Bridge,-
0,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0.05,0,?,0,?,0,0.222222,0.002465,Airport__CanadianFootballLeague,+
0,7,0.1,1,0.115319,0.066112,1.609438,71,0.075238,0.125,2.491596,0.631579,0,0.2,0,0,?,0,?,0,?,0.002359,University__Artery,+
0.569444,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0.06,0,?,0,?,0,?,?,TennisLeague__GovernmentAgency,+
0.463659,15,0,1,?,?,?,?,?,?,?,?,0,0.2,?,0,?,0,?,0,?,?,Protein__SnookerWorldRanking,+
0.529365,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.036842,0,?,0,?,0,?,?,ComicsCharacter__Musical,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014493,0,?,0,?,0,?,0.002512,Park__HistoricPlace,+
0.390476,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.015625,0,?,0,?,0,?,?,WineRegion__Infrastructure,+
0.2,16,0.166667,1,?,?,?,?,?,?,?,?,0,0.2,0.028329,0,?,0,?,0,?,?,AmericanFootballPlayer__Ambassador,-
0,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001965,FloweringPlant__Brain,+
0.516458,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,FormulaOneRacer__ProgrammingLanguage,+
0.485897,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,CricketLeague__Journalist,+
0,15,0.08,1,?,?,?,?,?,?,?,?,0,0.2,0.018182,0,?,0,?,0,?,0.002888,Lake__WorldHeritageSite,-
0,5,0.142857,1,0.432104,0.140907,2.302585,1021,0.26761,0.25,2.869944,0.769231,0,0.2,0.031034,0,?,0.102941,0.180328,1,0.111111,0.002414,Town__Person,+
0.566667,8,0,1,0.407931,0.092486,1.290984,591,0.177887,0.090909,1.169783,0.444444,0,0.2,0.030612,0,?,0,?,0,?,0.00305,City__Politician,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013953,0,?,0,?,0,?,0.002865,OfficeHolder__RoadTunnel,+
0.367677,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025126,0,?,0,?,0,?,?,Non-ProfitOrganisation__Chancellor,+
0.5671,8,0.090909,1,?,?,?,?,?,?,?,?,0,0.2,0.014778,0,?,0,?,0,?,0.000785,Monarch__LunarCrater,+
0,17,0.04878,0,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,0.003838,AmericanFootballLeague__PlayboyPlaymate,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.035088,0,?,0,?,0,?,0.004618,Monument__BroadcastNetwork,+
0.412698,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.004096,Weapon__PoliticalParty,+
0.489177,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001635,Archaea__WrittenWork,+
0,21,0,0,?,?,?,?,?,?,?,?,0,0.2,0.062201,0,?,0,?,0,?,0.003256,SnookerPlayer__EducationalInstitution,+
0.411111,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Fungus__ComicsCharacter,+
0.516484,22,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,LacrosseLeague__EurovisionSongContestEntry,+
0.541467,16,0.133333,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MotorcycleRacingLeague__ProgrammingLanguage,+
0.39418,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GrandPrix__SoftballLeague,+
0.39697,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Locomotive__RugbyPlayer,+
0.453704,8,0,1,0.062589,?,1.742969,33,?,0.142857,1.370741,0.625,0,0.2,0,0,?,0,?,0,?,0.002467,Eukaryote__Road,+
0,10,0,1,0.035295,0.047872,0.980829,7,?,0.066667,?,0.222222,0,0.2,0.022099,0,?,0,?,0,?,0.001647,Congressman__Olympics,+
0.527778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.022624,0,?,0,?,0,?,?,Comedian__TennisLeague,+
0.484921,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0.034091,0,?,0,?,0,?,?,RouteOfTransportation__MilitaryUnit,+
0.360606,8,0.1,1,?,?,?,?,?,?,?,?,1,0.2,0.04918,0.0125,?,0,?,0,?,?,Place__RailwayLine,-
0.483333,9,0.090909,1,0.055763,0.058445,1.290984,22,0.067098,0.090909,0.615314,0.375,0,0.2,0,0,?,0,?,0,?,0.003618,Beverage__Lighthouse,+
0.546296,5,0.272727,1,0.251822,0.068766,1.386294,190,0.138586,0.1,1.169783,0.470588,0,0.2,0.028169,0,?,0,?,0,?,0.0039,Continent__President,+
0.431746,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,IceHockeyPlayer__Project,+
0.45,9,0,1,0.044176,0.056711,1.491655,30,0.117138,0.111111,1.169783,0.5,0,0.2,0.014851,0,?,0,?,0,?,0.001408,Cave__Ambassador,+
0,9,0,1,0.075317,?,1.290984,12,?,0.090909,1.370741,0.5,0,0.2,0.013043,0,?,0,?,0,0.277778,?,Artist__LaunchPad,+
0.472222,5,0,1,0.117551,0.063946,1.386294,62,0.072953,0.1,0.615314,0.4,0,0.2,0,0,?,0,?,0,?,?,Drug__Museum,+
0.425926,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GrandPrix__Insect,+
0.436928,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SpaceStation__GaelicGamesPlayer,+
0.433333,10,0,1,0.345226,0.108034,1.12393,290,0.092944,0.076923,0.615314,0.333333,0,0.2,0,0,?,0,?,0,?,?,Event__Automobile,+
0,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0.031034,0,?,0,?,0,0.222222,0.002432,Town__MemberOfParliament,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.024038,0,?,0,?,0,?,?,LacrosseLeague__Wrestler,+
0.360606,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.096154,0,?,0,?,0,?,0.000985,LunarCrater__Canal,+
0.507937,6,0,1,?,?,?,?,?,?,?,?,0,0.2,0.029412,0,?,0,?,0,?,0.001703,Conifer__SkiArea,+
0.5,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001674,Artist__SpaceMission,+
0.483754,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0.046875,0,?,0,?,0,?,?,WaterwayTunnel__FieldHockeyLeague,+
0.549242,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,SportsEvent__Activity,+
0.416667,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,NaturalPlace__Insect,+
0.492911,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0.038462,0,?,0,?,0,?,0.00136,MusicalArtist__TelevisionEpisode,+
0.501754,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.166667,?,Mayor__AnatomicalStructure,+
0.495238,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000507,?,1,0.222222,0.000759,TradeUnion__Reptile,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,?,NaturalPlace__Cyclist,+
0,5,0,1,0.128464,0.062833,1.290984,64,?,0.090909,?,0.285714,0,0.2,0,0,?,0,?,0,?,?,Play__Hotel,+
0.490741,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0.024631,0,?,0,?,0,?,?,GrandPrix__Wrestler,+
0.568687,15,0.055556,1,?,?,?,?,?,?,?,?,0,0.2,0.025126,0,?,0,?,0,?,?,Politician__Non-ProfitOrganisation,+
0,10,0.090909,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002181,MountainRange__Brain,+
0.430556,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002169,RoadJunction__Magazine,+
0.390152,21,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002437,ClubMoss__AmericanFootballLeague,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000507,?,1,0.222222,0.002071,Language__EthnicGroup,+
0.603205,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002456,Magazine__RailwayTunnel,+
0.466875,37,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,NationalCollegiateAthleticAssociationAthlete__YearInSpaceflight,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014085,0,?,0,?,0,?,0.002485,Theatre__SoccerManager,+
0,22,0.0625,1,?,?,?,?,?,?,?,?,0,0.2,0.038462,0,?,0,?,0,?,0.000694,Cave__AustralianFootballLeague,+
0.406433,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0.020833,0,?,0,?,0,?,0.002575,PublicTransitSystem__Ginkgo,+
0.437037,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001285,Boxer__GivenName,+
0.411111,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.022831,0,?,0,?,0,?,?,Restaurant__NascarDriver,+
0,7,0,1,0.096722,0.054622,1.203973,53,?,0.083333,?,0.266667,0,0.2,0,0,?,0,?,0,?,0.003697,Holiday__Cave,+
0.549242,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.030612,0,?,0,?,0,?,?,RugbyPlayer__Magazine,+
0.484127,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,TennisLeague__Archaea,+
0.558333,9,0,1,0.083813,0.065041,1.12393,41,0.151325,0.076923,1.370741,0.454545,0,0.2,0.031746,0,?,0,?,0,?,0.001503,Magazine__Chancellor,+
0.557071,8,0.148148,1,0.152509,0.079654,2.079442,55,0.23296,0.2,1.906465,0.714286,0,0.2,0.025862,0,?,0,?,0,?,0.000715,Philosopher__OfficeHolder,-
0.438131,8,0.086957,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001832,Software__RailwayLine,+
0,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,TradeUnion__MixedMartialArtsEvent,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.029412,0,?,0,?,0,0.222222,?,Saint__GolfLeague,+
0,5,0,1,0.102315,0.058576,1.290984,73,0.067239,0.090909,0.615314,0.375,0,0.2,0.013514,0,?,0,?,0,?,0.002988,Cleric__River,+
0.488889,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0.029851,0,?,0,?,0,?,?,CanadianFootballTeam__NaturalPlace,+
0.505882,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0.027778,0,?,0,?,0,?,?,River__FieldHockeyLeague,+
0.464286,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,LacrosseLeague__Criminal,+
0.58609,15,0.108108,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00243,ProgrammingLanguage__PopulatedPlace,+
0.325397,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001453,TelevisionShow__Animal,+
0.45,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Name__WineRegion,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Embryology__ChristianBishop,+
0,5,0.125,1,0.121213,0.059051,1.290984,138,0.08418,0.090909,0.778298,0.375,0,0.2,0,0,?,0,?,0,?,0.001568,Theatre__Nerve,+
0.447619,6,0,1,0.112197,0.066689,1.386294,133,0.075845,0.1,0.615314,0.4,0,0.2,0,0,?,0,?,0,0.166667,0.001193,Protein__Judge,+
0.444444,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GreenAlga__Newspaper,+
0.412698,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00203,Stream__TelevisionShow,+
0.440476,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013699,0,?,0,?,0,?,?,Town__HandballLeague,+
0.466667,14,0.222222,0,?,?,?,?,?,?,?,?,0,0.2,0.037037,0,?,0,?,0,?,?,AmericanFootballTeam__SpeedwayTeam,+
0.425926,10,0,1,0.083618,?,1.290984,33,?,0.090909,?,0.285714,0,0.2,0,0,?,0,?,0,?,0.001211,Eukaryote__Organisation,+
0.519264,17,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,AdministrativeRegion__SportsEvent,+
0.495238,9,0,1,0.15483,?,1.203973,38,?,0.083333,1.370741,0.47619,0,0.2,0.026738,0,?,0,?,0,?,0.003977,Website__Politician,+
0.388889,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0.046512,0,?,0,?,0,?,0.001584,SoccerClub__PlayboyPlaymate,+
0,18,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Work__MeanOfTransportation,+
0.470833,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001033,TradeUnion__AutomobileEngine,+
0.416667,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SoccerLeague__Planet,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002188,Ginkgo__TradeUnion,+
0.425641,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.012821,0,?,0,?,0,?,0.002088,MusicalArtist__Hotel,+
0.607937,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0.032864,0,?,0,?,0,?,?,PoliticalParty__ComicsCharacter,+
0.282407,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GrandPrix__VideogamesLeague,+
0.422222,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001698,TradeUnion__Automobile,+
0.368056,14,0.0625,0,?,?,?,?,?,?,?,?,0,0.2,0.013333,0,?,0,?,0,0.222222,0.001109,ShoppingMall__HistoricBuilding,-
0.506944,12,0.206897,1,?,?,?,?,?,?,?,?,0,0.2,0.027778,0,?,0,?,0,?,0.001623,BasketballPlayer__Cricketer,-
0.423214,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001611,BasketballTeam__AutomobileEngine,+
0.6,5,0.125,1,0.18289,0.081546,1.491655,33,0.307552,0.111111,2.948102,0.5,0,0.2,0,0,?,0,?,0,?,?,School__Single,+
0.588624,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001286,College__GreenAlga,+
0.436508,6,0,1,0.096102,0.053697,1.742969,49,?,0.142857,2.491596,0.666667,0,0.2,0.038462,0,?,0,?,0,?,?,Museum__College,+
0.464286,6,0.133333,1,0.326636,0.080549,1.89712,63,0.227285,0.166667,1.825838,0.736842,0,0.2,0,0,?,0,?,0,?,?,Game__Athlete,+
0,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,InlineHockeyLeague__SnookerWorldRanking,+
0.604286,13,0.060606,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,FloweringPlant__FormulaOneRacer,+
0.547619,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,WrestlingEvent__Station,+
0.5671,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003801,Congressman__Archaea,+
0.545714,8,0.095238,1,0.273767,0.055771,1.290984,105,0.169198,0.090909,1.825838,0.583333,0,0.2,0,0,?,0,?,0,?,0.002143,Crustacean__Conifer,+
0.417989,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Species__GrandPrix,+
0.451389,13,0.076923,1,?,?,?,?,?,?,?,?,0,0.2,0.018779,0,?,0,?,0,?,0.001394,HistoricBuilding__Cleric,+
0.531746,5,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013761,0,?,0,?,0,?,0.000478,Writer__SkiArea,+
0,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001084,SpaceStation__Gnetophytes,+
0,40,0.035714,1,?,?,?,?,?,?,?,?,0,0.2,0.005348,0,?,0,?,0,?,?,NationalCollegiateAthleticAssociationAthlete__Beverage,+
0,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0.029762,0,?,0,?,0,?,?,GolfPlayer__Country,+
0.408333,10,0,1,0.120121,0.080275,1.386294,47,0.180376,0.1,1.370741,0.526316,0,0.2,0.014151,0,?,0,?,0,0.222222,0.002299,Ambassador__Building,+
0,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0.024129,0,?,0,?,0,?,?,AdultActor__PlayboyPlaymate,-
0.419192,9,0.095238,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RailwayLine,+
0.405303,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001993,Beverage__EthnicGroup,+
0.436027,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.005556,0,?,0,?,0,?,0.002368,Scientist__EthnicGroup,+
0.464646,30,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Tunnel__SupremeCourtOfTheUnitedStatesCase,+
0,6,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001322,Park__Archaea,+
0.504545,9,0.08,1,?,?,?,?,?,?,?,?,0,0.2,0.028329,0,?,0,?,0,?,?,RugbyPlayer__Chancellor,-
0.564815,6,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000862,Wrestler__GreenAlga,+
0.633333,7,0.090909,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Beverage__PoloLeague,+
0.557936,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,AcademicJournal__CanadianFootballTeam,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Album__NaturalPlace,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.035176,0,?,0,?,0,?,?,RugbyPlayer__Book,+
0,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0.014151,0,?,0,?,0,0.277778,0.001942,ShoppingMall__MemberOfParliament,+
0.398496,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,AnatomicalStructure__Library,+
0.433333,9,0,1,0.040899,?,1.386294,53,?,0.1,2.774247,0.526316,0,0.2,0.4,0,?,0,?,0,?,0.002538,Brain__Embryology,+
0.411494,26,0.052632,1,?,?,?,?,?,?,?,?,0,0.2,0.028329,0,?,0,?,0,?,?,Mayor__AustralianRulesFootballPlayer,-
0.5,21,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.222222,0.001362,Currency__AustralianFootballLeague,+
0.527458,24,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,LegalCase__AustralianRulesFootballPlayer,+
0.275828,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,VideoGame__SnookerWorldRanking,+
0.464286,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.006713,Currency__PopulatedPlace,+
0.50505,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00258,Muscle__RecordLabel,+
0.531746,11,0.066667,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,WrestlingEvent__MilitaryUnit,+
0,20,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,0.002352,AustralianFootballLeague__Chancellor,+
0,10,0,1,0.102945,0.050311,1.290984,21,0.155205,0.090909,1.825838,0.583333,0,0.2,0,0,?,0,?,0,?,0.003445,Crustacean__Ginkgo,+
0,5,0,1,0.257348,0.089485,1.386294,179,0.30148,0.1,2.774247,0.526316,0,0.2,0.026042,0,?,0,?,0,?,?,Work__Saint,+
0.483333,5,0,1,0.154258,0.065034,2.302585,155,0.191907,0.25,6.57668,0.769231,0,0.2,0,0,?,0,?,0,?,0.001932,Brain__Fish,+
0.467787,14,0.071429,1,?,?,?,?,?,?,?,?,0,0.2,0.048387,0,?,0,?,0,?,?,FieldHockeyLeague__Theatre,+
0,8,0,1,0.140425,0.066002,1.386294,59,0.068403,0.1,0.615314,0.4,0,0.2,0,0,?,0,0,0,?,?,Activity__Moss,+
0.455988,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.02551,0,?,0,?,0,?,?,Athlete__WrittenWork,+
0.483333,5,0,1,0.118143,0.07905,1.742969,134,0.224003,0.142857,2.491596,0.666667,0,0.2,0,0,?,0,?,0,?,?,Model__Bird,+
0.547619,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.222222,0.000188,Archaea__BaseballLeague,+
0.513131,20,0,0,?,?,?,?,?,?,?,?,0,0.2,0.06,0,?,0,?,0,?,0.001896,TradeUnion__AmericanFootballLeague,+
0.434343,39,0.033333,0,?,?,?,?,?,?,?,?,0,0.2,0.024038,0,?,0,?,0,?,?,TennisLeague__NationalCollegiateAthleticAssociationAthlete,+
0.313187,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002217,RailwayTunnel__Disease,+
0.561905,6,0,1,0.149286,?,1.203973,51,?,0.083333,1.370741,0.47619,0,0.2,0.026042,0,?,0.00252,?,1,?,0.002808,Website__Saint,+
0.335859,28,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SnookerChamp__WomensTennisAssociationTournament,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.016393,0,?,0,?,0,?,0.001422,SkiArea__Lighthouse,+
0.447619,6,0,1,0.252656,0.07405,1.491655,104,0.103353,0.111111,0.778298,0.428571,0,0.2,0,0,?,0,?,0,?,0.000894,Company__Award,+
0.481481,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,FictionalCharacter__Device,+
0.45,9,0,1,0.265311,0.064965,1.386294,69,0.151175,0.1,1.370741,0.526316,0,0.2,0.034826,0,?,0,?,0,?,?,Band__Journalist,+
0.648693,9,0.424242,0,?,?,?,?,?,?,?,?,0,0.2,0.027778,0,?,0,?,0,?,?,GaelicGamesPlayer__TennisPlayer,-
0.55,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.222222,0.001204,TradeUnion__Bacteria,+
0.434127,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.024631,0,?,0,?,0,?,?,ComicsCharacter__SoftballLeague,+
0,9,0,1,0.426282,0.063342,1.049822,177,0.072314,0.071429,0.615314,0.315789,0,0.2,0,0,?,0,?,0,?,0.001971,Bone__Amphibian,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013575,0,?,0,?,0,?,0.00193,Cyclist__RoadTunnel,+
0.47972,10,0.214286,0,?,?,?,?,?,?,?,?,0,0.2,0.014851,0,?,0,?,0,?,0.001724,PrimeMinister__LunarCrater,+
0.522533,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0.022727,0,?,0,?,0,?,?,MusicalArtist__Non-ProfitOrganisation,+
0.416667,8,0,1,0.04595,0.056277,1.89712,27,0.17667,0.166667,1.906465,0.666667,0,0.2,0.026667,0,?,0,?,0,?,0.003125,Wrestler__Comedian,-
0.583333,6,0,1,0.133001,0.073323,1.491655,54,0.102442,0.111111,0.778298,0.428571,0,0.2,0,0,?,0,?,0,?,0.000675,Song__Mountain,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.040609,0,?,0,?,0,?,?,Film__NascarDriver,+
0.40873,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001183,Conifer__SpaceStation,+
0.472222,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00093,FictionalCharacter__Amphibian,+
0.535714,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013953,0,?,0,?,0,?,?,Theatre__MilitaryPerson,+
0.455988,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.006485,Gnetophytes__Conifer,+
0.430303,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014851,0,?,0,?,0,?,0.000409,Judge__LunarCrater,+
0.512698,9,0.363636,0,?,?,?,?,?,?,?,?,0,0.2,0.058824,0,?,0,?,0,?,?,IceHockeyLeague__SoftballLeague,+
0.424145,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002569,HistoricPlace__Arachnid,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001921,Judge__FilmFestival,+
0.540446,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0.012987,0,?,0,?,0,?,?,RouteOfTransportation__ComicsCreator,+
0.410256,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,FootballMatch__Eukaryote,+
0.467949,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,FootballMatch__Comedian,+
0.55,12,0.066667,0,?,?,?,?,?,?,?,?,0,0.2,0.042857,0,?,0,?,0,?,0.00184,BroadcastNetwork__RoadTunnel,+
0.416667,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000969,GreenAlga__FilmFestival,+
0.523809,6,0,1,0.202165,0.077511,1.290984,207,0.107664,0.090909,0.778298,0.375,0,0.2,0,0,?,0,0,0,0.111111,0.001682,Protein__Company,+
0.503268,13,0.066667,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GivenName__FieldHockeyLeague,+
